OrderID,Customer,Product,Category,Quantity,Price,OrderDate
4031,Noah Garcia,Vacuum Cleaner,Home,4,8403.5,2024-12-06
4032,John Doe,Novel,Books,1,7045.56,2024-01-06
4033,Chris Lee,Smartphone,Electronics,10,5398.49,2023-12-22
4034,Olivia Davis,T-shirt,Clothing,2,2160.96,2024-05-15
4035,Jane Smith,Basketball,Sports,4,8752.22,2024-12-22
4036,Olivia Davis,Novel,Books,7,4492.7,2025-02-20
4037,Mike Brown,Basketball,Sports,5,7787.35,2023-12-11
4038,Emma Wilson,Basketball,Sports,9,1032.57,2024-11-15
4039,Jane Smith,Cookbook,Books,4,5736.07,2023-09-21
4040,Chris Lee,Vacuum Cleaner,Home,4,5502.11,2023-12-16
4041,Jane Smith,Jeans,Clothing,2,7185.09,2024-08-19
4042,Jane Smith,Jeans,Clothing,10,1832.86,2024-05-31
4043,Olivia Davis,Jeans,Clothing,9,9147.0,2024-01-03
4044,Alice Johnson,T-shirt,Clothing,3,5606.74,2024-04-18
4045,Chris Lee,T-shirt,Clothing,10,9226.91,2024-06-05
4046,Sophia Martinez,Basketball,Sports,4,7187.12,2025-03-18
4047,Chris Lee,Football,Sports,6,2340.35,2023-08-26
4048,Jane Smith,Cookbook,Books,4,2796.0,2024-12-18
4049,Liam Miller,T-shirt,Clothing,7,5545.99,2023-05-14
4050,John Doe,Basketball,Sports,8,2373.67,2024-12-17
4051,Olivia Davis,Cookbook,Books,7,6157.5,2023-11-18
4052,Emma Wilson,Basketball,Sports,8,5959.85,2023-06-23
4053,Liam Miller,Smartphone,Electronics,1,5567.25,2024-07-14
4054,John Doe,Cookbook,Books,7,5928.99,2024-07-12
4055,Sophia Martinez,Cookbook,Books,2,6181.99,2024-03-08
4056,Sophia Martinez,T-shirt,Clothing,6,2987.85,2025-03-25
4057,Chris Lee,Laptop,Electronics,10,8028.99,2023-06-04
4058,John Doe,Basketball,Sports,5,5038.77,2024-08-30
4059,Olivia Davis,Coffee Maker,Home,1,6507.63,2025-02-16
4060,Noah Garcia,Laptop,Electronics,5,9111.66,2024-06-17
4061,Noah Garcia,Coffee Maker,Home,10,4598.4,2023-08-23
4062,Noah Garcia,T-shirt,Clothing,10,9715.98,2025-02-16
4063,Jane Smith,Football,Sports,3,655.32,2024-11-17
4064,Liam Miller,Laptop,Electronics,10,5155.3,2023-04-28
4065,Liam Miller,Laptop,Electronics,2,2231.26,2023-10-28
4066,Jane Smith,Jeans,Clothing,8,3614.5,2024-12-07
4067,John Doe,Laptop,Electronics,5,2447.23,2024-05-04
4068,Jane Smith,Football,Sports,1,2322.95,2024-11-30
4069,John Doe,Coffee Maker,Home,9,5143.01,2024-04-17
4070,Sophia Martinez,T-shirt,Clothing,1,2341.75,2024-07-19
4071,Chris Lee,Vacuum Cleaner,Home,9,7419.59,2024-02-27
4072,Chris Lee,Smartphone,Electronics,3,8008.42,2024-06-29
4073,Alice Johnson,Cookbook,Books,2,9530.37,2024-11-12
4074,Noah Garcia,Jeans,Clothing,8,264.0,2025-03-13
4075,Emma Wilson,Jeans,Clothing,10,7245.6,2024-05-11
4076,John Doe,T-shirt,Clothing,5,2352.05,2023-06-29
4077,Olivia Davis,Coffee Maker,Home,8,8753.83,2023-12-06
4078,Liam Miller,Vacuum Cleaner,Home,4,8780.88,2024-02-04
4079,Sophia Martinez,T-shirt,Clothing,9,2281.83,2025-03-03
4080,Sophia Martinez,Smartphone,Electronics,10,7467.56,2024-05-07
4081,Alice Johnson,Basketball,Sports,2,1584.46,2024-02-02
4082,Jane Smith,Novel,Books,5,4371.09,2023-07-27
4083,Jane Smith,Laptop,Electronics,4,1498.25,2024-03-07
4084,Alice Johnson,Laptop,Electronics,7,9629.92,2023-09-13
4085,Jane Smith,Smartphone,Electronics,9,5594.42,2023-09-27
4086,Sophia Martinez,Coffee Maker,Home,3,6845.55,2025-03-30
4087,Sophia Martinez,Cookbook,Books,1,6517.72,2025-03-03
4088,Sophia Martinez,Coffee Maker,Home,4,8463.03,2023-05-25
4089,Liam Miller,Football,Sports,6,2948.74,2023-06-02
4090,Olivia Davis,Vacuum Cleaner,Home,8,8839.88,2023-05-14
4091,Alice Johnson,Jeans,Clothing,4,2558.43,2023-07-19
4092,Noah Garcia,Novel,Books,5,2529.14,2024-04-13
4093,Jane Smith,Coffee Maker,Home,8,7279.8,2025-04-25
4094,Alice Johnson,Basketball,Sports,4,8668.62,2025-04-11
4095,Alice Johnson,Jeans,Clothing,9,1264.98,2025-04-01
4096,Chris Lee,Vacuum Cleaner,Home,3,341.92,2024-08-29
4097,Emma Wilson,T-shirt,Clothing,4,3469.5,2024-12-05
4098,Mike Brown,Coffee Maker,Home,9,1626.88,2023-06-09
4099,Jane Smith,Coffee Maker,Home,6,5451.21,2023-07-05
4100,Jane Smith,Coffee Maker,Home,2,3840.86,2024-07-30
4101,Mike Brown,Football,Sports,8,759.43,2023-06-18
4102,John Doe,Jeans,Clothing,7,5918.26,2024-11-03
4103,John Doe,Vacuum Cleaner,Home,6,1364.06,2024-05-10
4104,Jane Smith,Laptop,Electronics,1,3170.68,2025-03-20
4105,Jane Smith,Smartphone,Electronics,1,9553.32,2025-04-13
4106,Noah Garcia,Basketball,Sports,8,6749.95,2024-09-07
4107,Jane Smith,Basketball,Sports,9,4568.51,2023-09-22
4108,Olivia Davis,Laptop,Electronics,6,8839.11,2024-10-25
4109,Olivia Davis,Coffee Maker,Home,5,9747.83,2023-08-03
4110,Jane Smith,Cookbook,Books,1,5024.9,2024-07-27
4111,John Doe,Coffee Maker,Home,8,2948.93,2023-06-20
4112,Jane Smith,Smartphone,Electronics,4,3921.15,2024-03-15
4113,John Doe,T-shirt,Clothing,6,5236.72,2023-05-19
4114,Noah Garcia,Cookbook,Books,7,3003.64,2023-09-07
4115,Chris Lee,Basketball,Sports,1,4511.07,2024-08-21
4116,Alice Johnson,Vacuum Cleaner,Home,8,8612.2,2024-05-28
4117,John Doe,T-shirt,Clothing,3,7421.19,2024-08-02
4118,Noah Garcia,Basketball,Sports,7,710.58,2023-10-30
4119,Olivia Davis,Novel,Books,3,6887.3,2023-06-30
4120,Mike Brown,Novel,Books,3,5286.37,2025-04-25
4121,Jane Smith,Jeans,Clothing,2,1037.28,2024-10-18
4122,Mike Brown,T-shirt,Clothing,1,7619.7,2024-04-19
4123,Jane Smith,Cookbook,Books,4,5827.69,2025-02-11
4124,Noah Garcia,Laptop,Electronics,7,1747.59,2024-07-26
4125,John Doe,Novel,Books,8,6576.79,2024-06-27
4126,Sophia Martinez,Smartphone,Electronics,5,8135.95,2024-10-25
4127,Jane Smith,Smartphone,Electronics,6,9220.7,2024-08-23
4128,Mike Brown,Football,Sports,7,2460.37,2024-08-27
4129,Sophia Martinez,Jeans,Clothing,10,5802.89,2024-05-07
4130,Mike Brown,Coffee Maker,Home,4,828.15,2023-05-01
4131,Alice Johnson,Laptop,Electronics,3,3731.53,2023-10-27
4132,Liam Miller,Smartphone,Electronics,7,9845.21,2024-01-24
4133,Olivia Davis,Smartphone,Electronics,4,5962.13,2025-03-21
4134,Chris Lee,Coffee Maker,Home,7,6532.87,2024-07-15
4135,Sophia Martinez,Laptop,Electronics,5,4482.74,2024-07-13
4136,Chris Lee,Laptop,Electronics,10,7442.13,2024-11-13
4137,Alice Johnson,Novel,Books,8,4208.42,2024-08-25
4138,Liam Miller,Coffee Maker,Home,3,6443.02,2024-10-01
4139,Liam Miller,Basketball,Sports,1,6044.87,2025-03-07
4140,Mike Brown,Novel,Books,5,6223.78,2024-12-21
4141,Emma Wilson,Laptop,Electronics,2,1682.08,2023-06-04
4142,Sophia Martinez,Basketball,Sports,6,6646.73,2023-08-25
4143,Emma Wilson,Basketball,Sports,10,1714.61,2023-10-05
4144,Chris Lee,Football,Sports,7,7477.15,2023-08-06
4145,Alice Johnson,Jeans,Clothing,1,7916.06,2023-12-28
4146,Noah Garcia,Cookbook,Books,1,8560.62,2023-08-04
4147,Jane Smith,Basketball,Sports,9,8469.66,2025-03-08
4148,Jane Smith,Coffee Maker,Home,3,3431.23,2024-09-12
4149,Emma Wilson,T-shirt,Clothing,9,9997.07,2024-06-27
4150,Noah Garcia,Basketball,Sports,4,2595.0,2024-11-28
4151,Mike Brown,Basketball,Sports,3,4669.64,2023-11-22
4152,Jane Smith,Basketball,Sports,5,7791.16,2023-12-09
4153,Olivia Davis,Coffee Maker,Home,5,5733.44,2024-05-03
4154,Olivia Davis,T-shirt,Clothing,3,9978.6,2023-10-18
4155,Olivia Davis,Jeans,Clothing,8,1313.81,2023-05-12
4156,Chris Lee,Vacuum Cleaner,Home,1,3424.31,2023-11-06
4157,Noah Garcia,Basketball,Sports,5,1480.45,2024-07-03
4158,Liam Miller,Laptop,Electronics,2,6191.33,2025-04-16
4159,Olivia Davis,Novel,Books,10,4094.56,2024-05-20
4160,Olivia Davis,T-shirt,Clothing,9,8020.37,2023-06-29
4161,Chris Lee,Basketball,Sports,10,7348.73,2024-11-27
4162,Mike Brown,T-shirt,Clothing,4,225.51,2023-09-23
4163,Alice Johnson,Coffee Maker,Home,8,2315.83,2023-11-01
4164,Jane Smith,Basketball,Sports,6,9063.06,2023-07-07
4165,Alice Johnson,Coffee Maker,Home,7,4405.11,2023-09-19
4166,Olivia Davis,Vacuum Cleaner,Home,3,905.66,2024-03-20
4167,Sophia Martinez,Football,Sports,1,800.42,2025-04-21
4168,Jane Smith,Jeans,Clothing,3,1716.38,2023-08-05
4169,Sophia Martinez,Coffee Maker,Home,9,3677.09,2023-07-26
4170,Chris Lee,Vacuum Cleaner,Home,4,9429.83,2024-06-14
4171,Chris Lee,Novel,Books,2,650.19,2024-10-28
4172,Mike Brown,Cookbook,Books,7,1632.61,2023-09-14
4173,Liam Miller,Cookbook,Books,8,3822.97,2023-12-09
4174,Liam Miller,Football,Sports,9,9377.41,2024-08-08
4175,Chris Lee,Vacuum Cleaner,Home,8,8103.03,2024-02-09
4176,John Doe,Basketball,Sports,4,4550.11,2024-03-28
4177,Olivia Davis,Smartphone,Electronics,3,7415.3,2023-05-01
4178,Sophia Martinez,Laptop,Electronics,2,2493.74,2023-08-12
4179,Noah Garcia,Jeans,Clothing,2,5928.82,2024-02-16
4180,Jane Smith,Coffee Maker,Home,2,5733.09,2024-09-16
4181,Liam Miller,Novel,Books,6,2470.56,2024-05-15
4182,Sophia Martinez,Football,Sports,2,7086.59,2024-06-14
4183,John Doe,Football,Sports,2,5114.54,2024-09-30
4184,Emma Wilson,Basketball,Sports,10,2586.47,2024-01-09
4185,Jane Smith,Novel,Books,9,6088.93,2024-07-04
4186,Mike Brown,Smartphone,Electronics,7,5928.9,2025-01-25
4187,Mike Brown,Novel,Books,4,4317.77,2024-03-31
4188,Olivia Davis,Coffee Maker,Home,9,1656.41,2025-03-17
4189,Liam Miller,Basketball,Sports,1,131.4,2023-08-01
4190,Chris Lee,T-shirt,Clothing,2,4735.67,2024-07-30
4191,Jane Smith,Vacuum Cleaner,Home,6,442.6,2025-01-21
4192,Emma Wilson,Jeans,Clothing,2,5811.57,2024-10-21
4193,Mike Brown,T-shirt,Clothing,4,9808.61,2024-11-09
4194,Liam Miller,T-shirt,Clothing,10,4327.59,2025-02-06
4195,Mike Brown,Coffee Maker,Home,1,3560.71,2025-03-27
4196,John Doe,Laptop,Electronics,6,4837.9,2024-05-19
4197,Chris Lee,Laptop,Electronics,10,9668.43,2024-01-10
4198,Alice Johnson,Vacuum Cleaner,Home,10,6674.95,2023-08-24
4199,Sophia Martinez,Football,Sports,7,1817.21,2023-12-15
4200,Chris Lee,Novel,Books,4,3094.84,2023-09-01
4201,Jane Smith,Coffee Maker,Home,4,4860.58,2023-11-26
4202,Chris Lee,Coffee Maker,Home,1,3627.07,2023-06-22
4203,Sophia Martinez,Cookbook,Books,10,7841.43,2023-11-01
4204,Liam Miller,Coffee Maker,Home,1,5571.9,2024-04-30
4205,Emma Wilson,Novel,Books,8,1601.01,2024-12-08
4206,Liam Miller,Basketball,Sports,7,2728.25,2024-12-17
4207,Liam Miller,Smartphone,Electronics,2,8546.16,2024-12-02
4208,John Doe,Vacuum Cleaner,Home,7,5460.55,2025-01-15
4209,Emma Wilson,Cookbook,Books,9,3165.36,2023-07-19
4210,Sophia Martinez,Vacuum Cleaner,Home,6,3822.69,2024-06-16
4211,Liam Miller,Laptop,Electronics,10,5418.45,2025-03-10
4212,Emma Wilson,Vacuum Cleaner,Home,2,4680.26,2025-04-09
4213,Jane Smith,Vacuum Cleaner,Home,10,6422.24,2025-01-14
4214,Liam Miller,Cookbook,Books,5,2336.82,2023-12-09
4215,Mike Brown,T-shirt,Clothing,3,3462.97,2024-08-19
4216,John Doe,Novel,Books,9,4749.07,2024-10-30
4217,Chris Lee,Cookbook,Books,8,4937.48,2025-04-01
4218,Liam Miller,Novel,Books,9,8412.02,2024-05-18
4219,Sophia Martinez,Smartphone,Electronics,7,3673.7,2023-11-21
4220,Mike Brown,Novel,Books,1,7653.95,2024-12-04
4221,Noah Garcia,Cookbook,Books,7,5905.77,2024-02-09
4222,Noah Garcia,Coffee Maker,Home,9,9626.27,2025-01-19
4223,Liam Miller,Jeans,Clothing,6,8469.95,2024-08-08
4224,Sophia Martinez,Basketball,Sports,2,5782.15,2024-03-18
4225,Olivia Davis,Laptop,Electronics,10,3423.06,2024-06-06
4226,Olivia Davis,Vacuum Cleaner,Home,1,9751.65,2023-10-25
4227,Mike Brown,Novel,Books,6,8653.66,2023-11-05
4228,Noah Garcia,Basketball,Sports,3,9981.82,2024-10-02
4229,Jane Smith,Football,Sports,6,5031.83,2023-08-30
4230,John Doe,Cookbook,Books,3,1854.53,2024-08-17
4231,Jane Smith,Laptop,Electronics,8,1605.51,2023-09-27
4232,John Doe,Novel,Books,8,2258.75,2023-06-29
4233,Jane Smith,Novel,Books,4,6032.13,2024-04-29
4234,Olivia Davis,Smartphone,Electronics,10,3099.28,2024-06-30
4235,John Doe,Basketball,Sports,9,6228.22,2023-07-12
4236,Mike Brown,T-shirt,Clothing,3,2900.81,2023-09-09
4237,Olivia Davis,Jeans,Clothing,3,3903.34,2024-08-02
4238,Alice Johnson,Football,Sports,1,9223.06,2025-01-09
4239,Mike Brown,Football,Sports,7,5259.17,2023-06-23
4240,Mike Brown,Laptop,Electronics,3,8970.11,2024-01-05
4241,Noah Garcia,Smartphone,Electronics,6,9301.54,2024-07-13
4242,Emma Wilson,Coffee Maker,Home,9,6165.08,2024-04-27
4243,Alice Johnson,Vacuum Cleaner,Home,9,2030.67,2024-07-04
4244,Emma Wilson,T-shirt,Clothing,6,8305.41,2023-05-05
4245,Alice Johnson,Jeans,Clothing,8,8286.88,2024-02-06
4246,Liam Miller,Laptop,Electronics,9,9552.17,2024-05-27
4247,Liam Miller,Vacuum Cleaner,Home,1,6349.92,2023-10-11
4248,Olivia Davis,Basketball,Sports,2,4916.07,2024-07-29
4249,Liam Miller,Novel,Books,3,6910.9,2023-12-16
4250,John Doe,Basketball,Sports,7,2517.15,2025-03-12
4251,Liam Miller,Cookbook,Books,1,985.49,2025-03-12
4252,Emma Wilson,T-shirt,Clothing,8,9905.4,2024-01-06
4253,Noah Garcia,Basketball,Sports,2,3466.15,2024-05-17
4254,Emma Wilson,Smartphone,Electronics,6,9968.09,2023-07-07
4255,Mike Brown,Novel,Books,3,9198.46,2024-05-30
4256,Noah Garcia,Smartphone,Electronics,9,7733.49,2023-09-18
4257,Liam Miller,Laptop,Electronics,5,5175.57,2023-12-14
4258,Chris Lee,Jeans,Clothing,7,3275.36,2025-03-21
4259,Olivia Davis,Basketball,Sports,10,156.56,2024-08-26
4260,Noah Garcia,Basketball,Sports,2,3063.25,2024-05-02
4261,Chris Lee,Cookbook,Books,2,9381.96,2024-08-12
4262,Sophia Martinez,Basketball,Sports,8,4384.79,2024-04-12
4263,Noah Garcia,Cookbook,Books,10,2687.29,2023-06-28
4264,Alice Johnson,Smartphone,Electronics,8,9542.67,2024-07-05
4265,Alice Johnson,Coffee Maker,Home,5,1655.55,2023-06-19
4266,Liam Miller,Basketball,Sports,1,4225.96,2024-07-05
4267,Alice Johnson,Cookbook,Books,2,4664.07,2025-03-17
4268,Emma Wilson,Football,Sports,5,4918.77,2025-02-13
4269,Alice Johnson,Cookbook,Books,10,4685.59,2025-02-10
4270,Sophia Martinez,Novel,Books,6,5104.38,2023-09-20
4271,Olivia Davis,Laptop,Electronics,1,7498.01,2023-07-25
4272,Olivia Davis,Vacuum Cleaner,Home,4,6453.66,2023-09-28
4273,Alice Johnson,Football,Sports,8,979.68,2024-05-03
4274,Chris Lee,Football,Sports,6,5163.22,2024-06-02
4275,Liam Miller,Jeans,Clothing,9,5933.31,2024-04-30
4276,Jane Smith,Jeans,Clothing,3,8659.01,2024-11-01
4277,Sophia Martinez,Smartphone,Electronics,10,7066.09,2024-06-17
4278,Olivia Davis,Basketball,Sports,10,1236.41,2023-11-12
4279,Alice Johnson,Football,Sports,8,1580.68,2025-03-17
4280,Emma Wilson,Football,Sports,9,4571.59,2024-01-25
4281,Noah Garcia,Jeans,Clothing,8,2700.26,2024-11-06
4282,John Doe,Basketball,Sports,2,6175.79,2024-04-21
4283,John Doe,Cookbook,Books,10,7002.09,2023-05-03
4284,Liam Miller,Vacuum Cleaner,Home,10,2954.98,2025-01-09
4285,Jane Smith,Cookbook,Books,6,3311.48,2024-04-09
4286,Olivia Davis,T-shirt,Clothing,8,273.9,2024-12-07
4287,Liam Miller,Coffee Maker,Home,8,7449.34,2025-01-09
4288,Emma Wilson,Basketball,Sports,6,1672.76,2025-01-24
4289,Emma Wilson,Jeans,Clothing,3,4929.19,2024-10-16
4290,Jane Smith,Smartphone,Electronics,5,1916.08,2023-10-04
4291,Sophia Martinez,Basketball,Sports,6,8234.62,2024-05-09
4292,Sophia Martinez,Football,Sports,4,9977.27,2024-02-05
4293,Sophia Martinez,Cookbook,Books,1,2236.86,2025-01-16
4294,Liam Miller,Basketball,Sports,5,3955.99,2023-07-20
4295,Olivia Davis,Basketball,Sports,6,8937.38,2024-05-09
4296,Jane Smith,Basketball,Sports,7,4246.92,2023-10-05
4297,Jane Smith,Laptop,Electronics,6,199.8,2023-08-12
4298,Mike Brown,Vacuum Cleaner,Home,2,2881.33,2023-11-12
4299,John Doe,Vacuum Cleaner,Home,2,5445.3,2024-03-03
4300,Olivia Davis,Smartphone,Electronics,6,7308.7,2023-07-30
4301,Mike Brown,Novel,Books,1,4340.85,2024-03-03
4302,Alice Johnson,T-shirt,Clothing,6,1812.09,2023-09-25
4303,Noah Garcia,Cookbook,Books,10,3678.79,2023-04-28
4304,Emma Wilson,Basketball,Sports,4,8860.42,2023-09-06
4305,John Doe,Coffee Maker,Home,5,8698.68,2023-07-07
4306,John Doe,T-shirt,Clothing,8,7454.49,2023-11-03
4307,Jane Smith,Cookbook,Books,2,6448.06,2024-07-03
4308,Mike Brown,Football,Sports,10,1634.1,2023-12-11
4309,Liam Miller,Cookbook,Books,8,2253.14,2024-03-18
4310,Mike Brown,Jeans,Clothing,8,4277.84,2024-09-29
4311,John Doe,Coffee Maker,Home,6,8095.4,2024-06-30
4312,Noah Garcia,Jeans,Clothing,6,9919.25,2025-01-05
4313,Jane Smith,T-shirt,Clothing,3,6081.23,2024-02-25
4314,Emma Wilson,Vacuum Cleaner,Home,1,8520.62,2024-03-09
4315,John Doe,Coffee Maker,Home,9,2179.51,2025-03-20
4316,Olivia Davis,Cookbook,Books,6,283.82,2024-09-21
4317,Chris Lee,Jeans,Clothing,7,3970.28,2024-06-06
4318,Jane Smith,Novel,Books,5,4933.23,2024-01-01
4319,Mike Brown,Novel,Books,5,6004.65,2025-01-20
4320,Mike Brown,Cookbook,Books,10,2346.52,2024-09-09
4321,Jane Smith,Laptop,Electronics,4,1450.82,2023-12-14
4322,Emma Wilson,Football,Sports,2,2305.15,2023-08-05
4323,Jane Smith,Cookbook,Books,10,3218.09,2024-06-14
4324,Chris Lee,Basketball,Sports,5,4540.44,2024-06-15
4325,Alice Johnson,Coffee Maker,Home,8,6300.96,2024-05-23
4326,Emma Wilson,Vacuum Cleaner,Home,9,1327.51,2025-01-02
4327,Mike Brown,Smartphone,Electronics,7,755.75,2023-07-31
4328,Mike Brown,Football,Sports,5,8163.29,2023-10-14
4329,John Doe,T-shirt,Clothing,8,7400.86,2023-12-31
4330,Sophia Martinez,Jeans,Clothing,10,9704.95,2024-10-10
4331,John Doe,Basketball,Sports,3,5774.16,2023-09-01
4332,Jane Smith,Smartphone,Electronics,6,1873.7,2023-05-07
4333,Noah Garcia,Coffee Maker,Home,5,5173.24,2024-07-08
4334,Chris Lee,Football,Sports,7,6056.66,2024-05-07
4335,Noah Garcia,Jeans,Clothing,2,6682.59,2023-11-19
4336,Emma Wilson,Smartphone,Electronics,7,1927.47,2023-08-07
4337,Olivia Davis,Football,Sports,2,4860.55,2023-05-03
4338,Jane Smith,Basketball,Sports,7,2371.12,2024-07-28
4339,Alice Johnson,Vacuum Cleaner,Home,9,1950.52,2024-05-31
4340,Olivia Davis,Vacuum Cleaner,Home,8,5100.21,2024-09-28
4341,John Doe,Football,Sports,1,2406.08,2024-12-14
4342,Emma Wilson,Vacuum Cleaner,Home,4,7388.92,2024-03-01
4343,Emma Wilson,Football,Sports,9,8718.48,2024-04-17
4344,Emma Wilson,T-shirt,Clothing,9,1137.01,2025-01-29
4345,Emma Wilson,Football,Sports,9,2394.05,2024-12-29
4346,Olivia Davis,Laptop,Electronics,4,9466.75,2023-09-09
4347,Emma Wilson,Novel,Books,7,7650.54,2024-05-26
4348,Jane Smith,Laptop,Electronics,9,7388.59,2023-05-09
4349,Chris Lee,Laptop,Electronics,10,8121.24,2025-03-25
4350,Jane Smith,Novel,Books,1,9335.46,2024-05-30
4351,Liam Miller,Coffee Maker,Home,5,9883.23,2024-09-12
4352,Alice Johnson,Jeans,Clothing,5,7897.82,2024-06-12
4353,John Doe,Smartphone,Electronics,10,126.16,2024-02-02
4354,Liam Miller,Laptop,Electronics,5,5666.05,2023-07-30
4355,Jane Smith,Novel,Books,7,1331.08,2024-09-28
4356,Alice Johnson,Football,Sports,10,5651.22,2023-07-11
4357,Emma Wilson,Coffee Maker,Home,4,3421.65,2024-11-29
4358,Liam Miller,T-shirt,Clothing,3,7099.68,2023-08-18
4359,Jane Smith,Cookbook,Books,5,6590.58,2023-11-03
4360,Noah Garcia,Smartphone,Electronics,3,3651.94,2024-12-16
4361,Alice Johnson,Vacuum Cleaner,Home,8,5123.04,2024-03-01
4362,Chris Lee,Cookbook,Books,3,7491.27,2024-08-31
4363,Alice Johnson,Laptop,Electronics,7,7445.01,2024-06-21
4364,Noah Garcia,Cookbook,Books,2,5988.67,2024-07-12
4365,Chris Lee,Football,Sports,10,8634.12,2023-08-21
4366,Mike Brown,Jeans,Clothing,6,257.23,2024-01-13
4367,Liam Miller,Coffee Maker,Home,6,596.66,2023-05-07
4368,Emma Wilson,Coffee Maker,Home,6,968.86,2024-11-11
4369,Sophia Martinez,Laptop,Electronics,1,9857.32,2025-02-04
4370,Jane Smith,Smartphone,Electronics,1,4903.14,2024-01-10
4371,Sophia Martinez,Coffee Maker,Home,9,8335.65,2024-11-12
4372,Noah Garcia,Cookbook,Books,8,909.89,2024-01-19
4373,Alice Johnson,Cookbook,Books,4,3552.01,2023-10-24
4374,Noah Garcia,Coffee Maker,Home,8,661.44,2023-09-25
4375,Mike Brown,Novel,Books,1,6720.4,2024-04-03
4376,Olivia Davis,Smartphone,Electronics,5,3782.19,2023-07-05
4377,Emma Wilson,Laptop,Electronics,10,8902.6,2024-09-03
4378,Jane Smith,Novel,Books,3,2545.71,2024-10-05
4379,John Doe,Novel,Books,5,5346.16,2024-08-11
4380,John Doe,Novel,Books,10,2377.61,2025-04-26
4381,Sophia Martinez,T-shirt,Clothing,10,8821.99,2025-04-20
4382,Jane Smith,Vacuum Cleaner,Home,7,7214.0,2023-08-13
4383,Alice Johnson,T-shirt,Clothing,2,6008.18,2024-05-07
4384,John Doe,Cookbook,Books,6,122.87,2024-08-20
4385,John Doe,Cookbook,Books,4,453.58,2024-03-12
4386,Chris Lee,Smartphone,Electronics,2,5987.12,2023-04-28
4387,Liam Miller,Jeans,Clothing,8,650.41,2023-09-06
4388,John Doe,Smartphone,Electronics,6,4154.64,2024-11-04
4389,Noah Garcia,Vacuum Cleaner,Home,2,9018.93,2024-07-27
4390,Jane Smith,Jeans,Clothing,9,6646.47,2023-11-12
4391,Emma Wilson,T-shirt,Clothing,9,6327.63,2024-08-31
4392,Liam Miller,Smartphone,Electronics,4,2521.39,2024-04-17
4393,Liam Miller,T-shirt,Clothing,1,1489.86,2024-10-13
4394,Noah Garcia,T-shirt,Clothing,5,7287.19,2024-09-03
4395,Noah Garcia,Cookbook,Books,8,4825.37,2024-06-15
4396,Noah Garcia,Novel,Books,2,1792.82,2023-05-10
4397,Jane Smith,Basketball,Sports,10,794.1,2023-10-10
4398,Mike Brown,Smartphone,Electronics,2,8164.01,2023-07-25
4399,John Doe,Basketball,Sports,2,3759.77,2024-04-08
4400,John Doe,Football,Sports,2,3185.47,2024-02-24
4401,Jane Smith,Vacuum Cleaner,Home,4,4992.32,2025-04-25
4402,Mike Brown,T-shirt,Clothing,6,9025.95,2024-08-25
4403,Sophia Martinez,Smartphone,Electronics,1,7766.75,2023-10-11
4404,Emma Wilson,Vacuum Cleaner,Home,9,6521.54,2024-11-01
4405,Sophia Martinez,Laptop,Electronics,10,3510.45,2024-09-29
4406,Mike Brown,T-shirt,Clothing,10,9264.72,2023-08-03
4407,Noah Garcia,Basketball,Sports,7,1117.96,2024-02-07
4408,Noah Garcia,Cookbook,Books,10,4499.79,2024-12-03
4409,Jane Smith,Novel,Books,4,1338.87,2025-03-09
4410,Alice Johnson,Novel,Books,7,5038.47,2025-02-15
4411,Chris Lee,T-shirt,Clothing,7,9141.06,2023-11-12
4412,Sophia Martinez,Coffee Maker,Home,2,8519.67,2024-01-08
4413,Mike Brown,Cookbook,Books,8,6203.5,2024-10-26
4414,John Doe,Jeans,Clothing,10,9686.11,2023-05-12
4415,Noah Garcia,Smartphone,Electronics,7,3583.52,2023-08-26
4416,John Doe,Cookbook,Books,7,7335.81,2024-08-11
4417,Chris Lee,Football,Sports,1,5926.02,2024-02-28
4418,Jane Smith,Cookbook,Books,5,209.49,2024-06-03
4419,Mike Brown,Vacuum Cleaner,Home,7,1351.79,2023-06-04
4420,Chris Lee,Coffee Maker,Home,4,9712.97,2024-02-11
4421,Emma Wilson,T-shirt,Clothing,1,4183.68,2024-02-29
4422,Noah Garcia,Smartphone,Electronics,2,9505.33,2024-10-31
4423,Alice Johnson,T-shirt,Clothing,8,4277.77,2025-01-10
4424,Liam Miller,Cookbook,Books,6,9599.62,2024-09-15
4425,Sophia Martinez,T-shirt,Clothing,8,9261.25,2024-04-20
4426,Mike Brown,Smartphone,Electronics,6,9371.55,2023-08-14
4427,Chris Lee,Coffee Maker,Home,9,9282.27,2023-12-04
4428,Chris Lee,Vacuum Cleaner,Home,1,6803.65,2024-12-26
4429,Olivia Davis,Novel,Books,8,8743.16,2023-09-24
4430,Liam Miller,Jeans,Clothing,7,1392.81,2024-06-20
4431,Olivia Davis,Vacuum Cleaner,Home,9,3597.32,2024-03-29
4432,Sophia Martinez,Coffee Maker,Home,6,3595.27,2024-10-30
4433,John Doe,T-shirt,Clothing,7,1473.53,2023-05-07
4434,Jane Smith,T-shirt,Clothing,7,6929.67,2023-06-10
4435,John Doe,Smartphone,Electronics,6,3665.54,2024-03-29
4436,John Doe,Football,Sports,8,5860.59,2024-12-15
4437,Alice Johnson,Laptop,Electronics,6,6187.23,2025-01-19
4438,Jane Smith,Vacuum Cleaner,Home,8,9065.06,2024-03-20
